TOPIC,SUBTOPIC,SUBTOPIC_ID,TAXONOMY,TAXONOMY_ID,CLASSIFICATION,CLASSIFICATION_ID,GROUP,GROUP_ID,GROUP_ORDER,SUBGROUP,SUBGROUP_ID,SUBGROUP_ORDER,NESTING_LABEL,NESTING_LABEL_ID,ESTIMATE_TYPE,ESTIMATE_TYPE_ID,TIME_PERIOD,TIME_PERIOD_ID,ESTIMATE,STANDARD_ERROR,ESTIMATE_LCI,ESTIMATE_UCI,FLAG,FOOTNOTE_ID_LIST
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Marital status,6,6,Living with a partner,17,17,,,"Percent of population, crude",1,2023,,1,,0.6,1.6,,"NT_NHISA00,NT_NHISA999,FN_NHISA04,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Marital status,6,6,Living with a partner,17,17,,,"Percent of population, crude",1,2024,,0.9,,0.5,1.4,,"NT_NHISA00,NT_NHISA999,FN_NHISA04,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Marital status,6,6,Never married,18,18,,,"Percent of population, crude",1,2019,,0.6,,0.4,0.9,,"NT_NHISA00,NT_NHISA999,FN_NHISA04,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Marital status,6,6,Never married,18,18,,,"Percent of population, crude",1,2020,,0.6,,0.3,0.9,,"NT_NHISA00,NT_NHISA999,FN_NHISA04,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Marital status,6,6,Never married,18,18,,,"Percent of population, crude",1,2021,,0.8,,0.6,1.1,,"NT_NHISA00,NT_NHISA999,FN_NHISA04,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Marital status,6,6,Never married,18,18,,,"Percent of population, crude",1,2022,,0.7,,0.5,0.9,,"NT_NHISA00,NT_NHISA999,FN_NHISA04,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Marital status,6,6,Never married,18,18,,,"Percent of population, crude",1,2023,,0.5,,0.3,0.7,,"NT_NHISA00,NT_NHISA999,FN_NHISA04,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Marital status,6,6,Never married,18,18,,,"Percent of population, crude",1,2024,,0.6,,0.4,0.8,,"NT_NHISA00,NT_NHISA999,FN_NHISA04,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Nativity,7,7,U.S.-born,19,19,,,"Percent of population, crude",1,2019,,1.7,,1.5,1.9,,"NT_NHISA00,NT_NHISA999,FN_NHISA12,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Nativity,7,7,U.S.-born,19,19,,,"Percent of population, crude",1,2020,,1.6,,1.4,1.8,,"NT_NHISA00,NT_NHISA999,FN_NHISA12,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Nativity,7,7,U.S.-born,19,19,,,"Percent of population, crude",1,2021,,1.6,,1.4,1.8,,"NT_NHISA00,NT_NHISA999,FN_NHISA12,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Nativity,7,7,U.S.-born,19,19,,,"Percent of population, crude",1,2022,,1.8,,1.6,2,,"NT_NHISA00,NT_NHISA999,FN_NHISA12,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Nativity,7,7,U.S.-born,19,19,,,"Percent of population, crude",1,2023,,1.6,,1.4,1.8,,"NT_NHISA00,NT_NHISA999,FN_NHISA12,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Nativity,7,7,U.S.-born,19,19,,,"Percent of population, crude",1,2024,,1.7,,1.5,1.9,,"NT_NHISA00,NT_NHISA999,FN_NHISA12,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Nativity,7,7,Foreign-born,20,20,,,"Percent of population, crude",1,2019,,1.4,,1,1.9,,"NT_NHISA00,NT_NHISA999,FN_NHISA12,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Nativity,7,7,Foreign-born,20,20,,,"Percent of population, crude",1,2020,,0.8,,0.5,1,,"NT_NHISA00,NT_NHISA999,FN_NHISA12,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Nativity,7,7,Foreign-born,20,20,,,"Percent of population, crude",1,2021,,1.3,,1,1.7,,"NT_NHISA00,NT_NHISA999,FN_NHISA12,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Nativity,7,7,Foreign-born,20,20,,,"Percent of population, crude",1,2022,,1.2,,0.9,1.6,,"NT_NHISA00,NT_NHISA999,FN_NHISA12,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Nativity,7,7,Foreign-born,20,20,,,"Percent of population, crude",1,2023,,1.5,,1.1,2,,"NT_NHISA00,NT_NHISA999,FN_NHISA12,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Nativity,7,7,Foreign-born,20,20,,,"Percent of population, crude",1,2024,,1.2,,1,1.6,,"NT_NHISA00,NT_NHISA999,FN_NHISA12,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,American Indian and Alaska Native only,21,21,,,"Percent of population, crude",1,2019,,1.7,,0.5,4.1,,"NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,American Indian and Alaska Native only,21,21,,,"Percent of population, crude",1,2020,,,,,,*,"NA_NHISA14,NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,American Indian and Alaska Native only,21,21,,,"Percent of population, crude",1,2021,,2.8,,1.1,5.8,,"NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,American Indian and Alaska Native only,21,21,,,"Percent of population, crude",1,2022,,,,,,*,"NA_NHISA14,NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,American Indian and Alaska Native only,21,21,,,"Percent of population, crude",1,2023,,2.1,,0.7,4.7,,"NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,American Indian and Alaska Native only,21,21,,,"Percent of population, crude",1,2024,,,,,,*,"NA_NHISA14,NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,Asian only,22,22,,,"Percent of population, crude",1,2019,,1.1,,0.6,1.7,,"NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,Asian only,22,22,,,"Percent of population, crude",1,2020,,0.9,,0.4,1.6,,"NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,Asian only,22,22,,,"Percent of population, crude",1,2021,,1,,0.6,1.6,,"NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,Asian only,22,22,,,"Percent of population, crude",1,2022,,1.4,,0.8,2.2,,"NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,Asian only,22,22,,,"Percent of population, crude",1,2023,,0.8,,0.5,1.4,,"NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,Asian only,22,22,,,"Percent of population, crude",1,2024,,1.4,,0.8,2.1,,"NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,Black only,23,23,,,"Percent of population, crude",1,2019,,1.4,,1,1.9,,"NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,Black only,23,23,,,"Percent of population, crude",1,2020,,1.4,,0.9,2.1,,"NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,Black only,23,23,,,"Percent of population, crude",1,2021,,1,,0.7,1.5,,"NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,Black only,23,23,,,"Percent of population, crude",1,2022,,1.1,,0.8,1.6,,"NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,Black only,23,23,,,"Percent of population, crude",1,2023,,1.2,,0.8,1.7,,"NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,Black only,23,23,,,"Percent of population, crude",1,2024,,0.9,,0.6,1.4,,"NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,Native Hawaiian or Other Pacific Islander only,24,24,,,"Percent of population, crude",1,2019,,,,,,*,"NA_NHISA14,NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,Native Hawaiian or Other Pacific Islander only,24,24,,,"Percent of population, crude",1,2020,,,,,,*,"NA_NHISA14,NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,Native Hawaiian or Other Pacific Islander only,24,24,,,"Percent of population, crude",1,2021,,,,,,*,"NA_NHISA14,NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,Native Hawaiian or Other Pacific Islander only,24,24,,,"Percent of population, crude",1,2022,,0,,,,-,"NA_NHISA13,NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,Native Hawaiian or Other Pacific Islander only,24,24,,,"Percent of population, crude",1,2023,,0,,,,-,"NA_NHISA13,NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,Native Hawaiian or Other Pacific Islander only,24,24,,,"Percent of population, crude",1,2024,,,,,,*,"NA_NHISA14,NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,White only,25,25,,,"Percent of population, crude",1,2019,,1.8,,1.6,2,,"NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,White only,25,25,,,"Percent of population, crude",1,2020,,1.6,,1.4,1.8,,"NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,White only,25,25,,,"Percent of population, crude",1,2021,,1.6,,1.5,1.8,,"NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,White only,25,25,,,"Percent of population, crude",1,2022,,1.8,,1.6,2,,"NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,White only,25,25,,,"Percent of population, crude",1,2023,,1.8,,1.6,2,,"NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,White only,25,25,,,"Percent of population, crude",1,2024,,1.8,,1.6,2,,"NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,American Indian and Alaska Native and White,26,26,,,"Percent of population, crude",1,2019,,,,,,*,"NA_NHISA14,NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,American Indian and Alaska Native and White,26,26,,,"Percent of population, crude",1,2020,,2.2,,0.7,5.1,,"NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,American Indian and Alaska Native and White,26,26,,,"Percent of population, crude",1,2021,,,,,,*,"NA_NHISA14,NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,American Indian and Alaska Native and White,26,26,,,"Percent of population, crude",1,2022,,,,,,*,"NA_NHISA14,NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,American Indian and Alaska Native and White,26,26,,,"Percent of population, crude",1,2023,,,,,,*,"NA_NHISA14,NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,American Indian and Alaska Native and White,26,26,,,"Percent of population, crude",1,2024,,,,,,*,"NA_NHISA14,NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,Black and White,27,27,,,"Percent of population, crude",1,2019,,,,,,*,"NA_NHISA14,NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,Black and White,27,27,,,"Percent of population, crude",1,2020,,0.1,,0,3.2,,"NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,Black and White,27,27,,,"Percent of population, crude",1,2021,,1.1,,0.1,4.4,,"NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,Black and White,27,27,,,"Percent of population, crude",1,2022,,0.7,,0,4.5,,"NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,Black and White,27,27,,,"Percent of population, crude",1,2023,,0,,,,-,"NA_NHISA13,NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race,8,8,Black and White,27,27,,,"Percent of population, crude",1,2024,,1.4,,0.2,5,,"NT_NHISA00,NT_NHISA999,FN_NHISA01,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race and Hispanic origin,9,9,"All races, Hispanic",28,28,,,"Percent of population, crude",1,2019,,1.5,,1.1,2.1,,"NT_NHISA00,NT_NHISA999,FN_NHISA02,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race and Hispanic origin,9,9,"All races, Hispanic",28,28,,,"Percent of population, crude",1,2020,,0.7,,0.4,1,,"NT_NHISA00,NT_NHISA999,FN_NHISA02,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race and Hispanic origin,9,9,"All races, Hispanic",28,28,,,"Percent of population, crude",1,2021,,1.1,,0.8,1.5,,"NT_NHISA00,NT_NHISA999,FN_NHISA02,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race and Hispanic origin,9,9,"All races, Hispanic",28,28,,,"Percent of population, crude",1,2022,,1.2,,0.9,1.7,,"NT_NHISA00,NT_NHISA999,FN_NHISA02,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race and Hispanic origin,9,9,"All races, Hispanic",28,28,,,"Percent of population, crude",1,2023,,1.3,,1,1.7,,"NT_NHISA00,NT_NHISA999,FN_NHISA02,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race and Hispanic origin,9,9,"All races, Hispanic",28,28,,,"Percent of population, crude",1,2024,,0.9,,0.6,1.2,,"NT_NHISA00,NT_NHISA999,FN_NHISA02,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race and Hispanic origin,9,9,"All races, Hispanic, Mexican",29,29,,,"Percent of population, crude",1,2019,,1.3,,0.8,1.8,,"NT_NHISA00,NT_NHISA999,FN_NHISA02,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race and Hispanic origin,9,9,"All races, Hispanic, Mexican",29,29,,,"Percent of population, crude",1,2020,,0.8,,0.5,1.3,,"NT_NHISA00,NT_NHISA999,FN_NHISA02,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race and Hispanic origin,9,9,"All races, Hispanic, Mexican",29,29,,,"Percent of population, crude",1,2021,,0.8,,0.5,1.3,,"NT_NHISA00,NT_NHISA999,FN_NHISA02,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race and Hispanic origin,9,9,"All races, Hispanic, Mexican",29,29,,,"Percent of population, crude",1,2022,,0.9,,0.5,1.5,,"NT_NHISA00,NT_NHISA999,FN_NHISA02,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race and Hispanic origin,9,9,"All races, Hispanic, Mexican",29,29,,,"Percent of population, crude",1,2023,,1.1,,0.8,1.7,,"NT_NHISA00,NT_NHISA999,FN_NHISA02,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race and Hispanic origin,9,9,"All races, Hispanic, Mexican",29,29,,,"Percent of population, crude",1,2024,,0.6,,0.4,1.1,,"NT_NHISA00,NT_NHISA999,FN_NHISA02,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race and Hispanic origin,9,9,"All races, non-Hispanic",30,30,,,"Percent of population, crude",1,2019,,1.7,,1.5,1.9,,"NT_NHISA00,NT_NHISA999,FN_NHISA02,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race and Hispanic origin,9,9,"All races, non-Hispanic",30,30,,,"Percent of population, crude",1,2020,,1.6,,1.4,1.8,,"NT_NHISA00,NT_NHISA999,FN_NHISA02,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race and Hispanic origin,9,9,"All races, non-Hispanic",30,30,,,"Percent of population, crude",1,2021,,1.6,,1.4,1.8,,"NT_NHISA00,NT_NHISA999,FN_NHISA02,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race and Hispanic origin,9,9,"All races, non-Hispanic",30,30,,,"Percent of population, crude",1,2022,,1.7,,1.5,1.9,,"NT_NHISA00,NT_NHISA999,FN_NHISA02,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race and Hispanic origin,9,9,"All races, non-Hispanic",30,30,,,"Percent of population, crude",1,2023,,1.7,,1.5,1.8,,"NT_NHISA00,NT_NHISA999,FN_NHISA02,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race and Hispanic origin,9,9,"All races, non-Hispanic",30,30,,,"Percent of population, crude",1,2024,,1.7,,1.6,1.9,,"NT_NHISA00,NT_NHISA999,FN_NHISA02,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race and Hispanic origin,9,9,"Black only, non-Hispanic",31,31,,,"Percent of population, crude",1,2019,,1.3,,0.9,1.8,,"NT_NHISA00,NT_NHISA999,FN_NHISA02,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race and Hispanic origin,9,9,"Black only, non-Hispanic",31,31,,,"Percent of population, crude",1,2020,,1.4,,0.9,2.1,,"NT_NHISA00,NT_NHISA999,FN_NHISA02,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race and Hispanic origin,9,9,"Black only, non-Hispanic",31,31,,,"Percent of population, crude",1,2021,,1.1,,0.7,1.5,,"NT_NHISA00,NT_NHISA999,FN_NHISA02,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race and Hispanic origin,9,9,"Black only, non-Hispanic",31,31,,,"Percent of population, crude",1,2022,,1,,0.7,1.4,,"NT_NHISA00,NT_NHISA999,FN_NHISA02,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race and Hispanic origin,9,9,"Black only, non-Hispanic",31,31,,,"Percent of population, crude",1,2023,,1.3,,0.9,1.8,,"NT_NHISA00,NT_NHISA999,FN_NHISA02,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race and Hispanic origin,9,9,"Black only, non-Hispanic",31,31,,,"Percent of population, crude",1,2024,,1,,0.6,1.5,,"NT_NHISA00,NT_NHISA999,FN_NHISA02,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race and Hispanic origin,9,9,"White only, non-Hispanic",32,32,,,"Percent of population, crude",1,2019,,1.8,,1.6,2.1,,"NT_NHISA00,NT_NHISA999,FN_NHISA02,FN_NHISA18,SC_NHISA00"
Angina/angina pectoris,,,Cardiovascular diseases,60,Demographic Characteristic,1,Race and Hispanic origin,9,9,"White only, non-Hispanic",32,32,,,"Percent of population, crude",1,2020,,1.7,,1.5,1.9,,"NT_NHISA00,NT_NHISA999,FN_NHISA02,FN_NHISA18,SC_NHISA00"
